Pixel,Thickness (nm),
953023.000000,122.379623,
953067.000000,48.001236,
953075.000000,139.946442,
953076.000000,139.946442,
953083.000000,169.710007,
953097.000000,192.004944,
953098.000000,217.334839,
953099.000000,240.006180,
953108.000000,290.000580,
953109.000000,303.586487,
953110.000000,312.929779,
953120.000000,214.668060,
953139.000000,144.003708,
953175.000000,441.246002,
953213.000000,456.642883,
953215.000000,504.584106,
953251.000000,151.793243,
953263.000000,258.494568,
953281.000000,75.896622,
953282.000000,96.002472,
953295.000000,107.334030,
953296.000000,135.768005,
953297.000000,139.946442,
953298.000000,151.793243,
953320.000000,197.914169,
953348.000000,122.379623,
953360.000000,75.896622,
953361.000000,96.002472,
953374.000000,192.004944,
953387.000000,139.946442,
953409.000000,240.006180,
953425.000000,182.783264,
953437.000000,217.334839,
953440.000000,240.006180,
953441.000000,206.461136,
953451.000000,75.896622,
953452.000000,96.002472,
953480.000000,101.825996,
953488.000000,67.884003,
953498.000000,101.825996,
953511.000000,75.896622,
953522.000000,144.003708,
953538.000000,334.289948,
953587.000000,75.896622,
953605.000000,214.668060,
953633.000000,75.896622,
953716.000000,312.929779,
953717.000000,307.357910,
953720.000000,307.357910,
953721.000000,312.929779,
953722.000000,322.002075,
953735.000000,139.946442,
953747.000000,75.896622,
953755.000000,96.002472,
953768.000000,151.793243,
953772.000000,139.946442,
953802.000000,265.095490,
953827.000000,67.884003,
953843.000000,151.793243,
953844.000000,169.710007,
953850.000000,135.768005,
953903.000000,48.001236,
953944.000000,96.002472,
953954.000000,67.884003,
953982.000000,227.689850,
953990.000000,227.689850,
954014.000000,75.896622,
954048.000000,139.946442,
954049.000000,139.946442,
954101.000000,144.003708,
954107.000000,192.004944,
954119.000000,169.710007,
954120.000000,192.004944,
954124.000000,271.536011,
954125.000000,273.649139,
954130.000000,307.357910,
954131.000000,312.929779,
954145.000000,197.914169,
954162.000000,151.793243,
954192.000000,265.095490,
954193.000000,288.007416,
954194.000000,312.929779,
954195.000000,339.420013,
954196.000000,367.138885,
954198.000000,425.292053,
954275.000000,169.710007,
954287.000000,290.000580,
954304.000000,75.896622,
954344.000000,182.783264,
954373.000000,107.334030,
954386.000000,122.379623,
954397.000000,192.004944,
954411.000000,122.379623,
954434.000000,240.006180,
954449.000000,197.914169,
954459.000000,214.668060,
954460.000000,227.689850,
954466.000000,182.783264,
954467.000000,151.793243,
954473.000000,75.896622,
954474.000000,96.002472,
954504.000000,107.334030,
954512.000000,75.896622,
954522.000000,101.825996,
954534.000000,75.896622,
954546.000000,122.379623,
954563.000000,349.454285,
954598.000000,135.768005,
954612.000000,75.896622,
954629.000000,206.461136,
954653.000000,67.884003,
954654.000000,67.884003,
954655.000000,75.896622,
954656.000000,75.896622,
954742.000000,312.929779,
954743.000000,307.357910,
954747.000000,312.929779,
954760.000000,122.379623,
954772.000000,75.896622,
954779.000000,107.334030,
954789.000000,107.334030,
954790.000000,122.379623,
954791.000000,144.003708,
954795.000000,169.710007,
954825.000000,265.095490,
954831.000000,237.593994,
954851.000000,67.884003,
954866.000000,169.710007,
954875.000000,107.334030,
954962.000000,192.004944,
954963.000000,169.710007,
954964.000000,151.793243,
954965.000000,139.946442,
954966.000000,122.379623,
954967.000000,96.002472,
954978.000000,67.884003,
955003.000000,258.494568,
955004.000000,240.006180,
955015.000000,217.334839,
955038.000000,96.002472,
955074.000000,169.710007,
955079.000000,122.379623,
955080.000000,107.334030,
955126.000000,144.003708,
955127.000000,169.710007,
955128.000000,197.914169,
955129.000000,214.668060,
955130.000000,227.689850,
955141.000000,169.710007,
955142.000000,182.783264,
955150.000000,258.494568,
955152.000000,291.980133,
955153.000000,312.929779,
955170.000000,182.783264,
955185.000000,169.710007,
955214.000000,244.759247,
955215.000000,265.095490,
955299.000000,192.004944,
955326.000000,75.896622,
955327.000000,75.896622,
955346.000000,169.710007,
955367.000000,203.651993,
955397.000000,122.379623,
955411.000000,139.946442,
955412.000000,169.710007,
955413.000000,182.783264,
955420.000000,197.914169,
955435.000000,96.002472,
955458.000000,265.095490,
955482.000000,227.689850,
955492.000000,144.003708,
955493.000000,122.379623,
955494.000000,107.334030,
955495.000000,101.825996,
955496.000000,101.825996,
955528.000000,122.379623,
955536.000000,96.002472,
955546.000000,101.825996,
955556.000000,75.896622,
955557.000000,75.896622,
955570.000000,96.002472,
955588.000000,365.566528,
955622.000000,122.379623,
955637.000000,75.896622,
955654.000000,203.651993,
955675.000000,75.896622,
955676.000000,75.896622,
955725.000000,67.884003,
955771.000000,290.000580,
955784.000000,96.002472,
955797.000000,75.896622,
955803.000000,122.379623,
955812.000000,107.334030,
955848.000000,273.649139,
955856.000000,203.651993,
955875.000000,67.884003,
955889.000000,169.710007,
955899.000000,96.002472,
955968.000000,107.334030,
955969.000000,122.379623,
955970.000000,135.768005,
955971.000000,139.946442,
955985.000000,240.006180,
956003.000000,75.896622,
956025.000000,273.649139,
956026.000000,265.095490,
956029.000000,192.004944,
956040.000000,217.334839,
956062.000000,107.334030,
956100.000000,169.710007,
956101.000000,151.793243,
956102.000000,139.946442,
956105.000000,122.379623,
956106.000000,107.334030,
956156.000000,227.689850,
956157.000000,214.668060,
956158.000000,197.914169,
956159.000000,182.783264,
956160.000000,173.070923,
956163.000000,173.070923,
956164.000000,182.783264,
956195.000000,169.710007,
956208.000000,182.783264,
956236.000000,240.006180,
956237.000000,258.494568,
956245.000000,379.483093,
956323.000000,217.334839,
956333.000000,320.208191,
956334.000000,334.289948,
956348.000000,75.896622,
956349.000000,96.002472,
956370.000000,144.003708,
956391.000000,203.651993,
956422.000000,122.379623,
956438.000000,214.668060,
956443.000000,214.668060,
956460.000000,96.002472,
956482.000000,288.007416,
956495.000000,192.004944,
956496.000000,217.334839,
956498.000000,258.494568,
956499.000000,247.101486,
956504.000000,240.006180,
956505.000000,244.759247,
956552.000000,144.003708,
956560.000000,122.379623,
956570.000000,107.334030,
956579.000000,96.002472,
956593.000000,101.825996,
956613.000000,354.364899,
956645.000000,122.379623,
956661.000000,96.002472,
956678.000000,206.461136,
956697.000000,75.896622,
956698.000000,75.896622,
956763.000000,151.793243,
956795.000000,258.494568,
956822.000000,101.825996,
956834.000000,75.896622,
956835.000000,96.002472,
956871.000000,288.007416,
956881.000000,173.070923,
956899.000000,67.884003,
956912.000000,169.710007,
956924.000000,96.002472,
956990.000000,107.334030,
956991.000000,122.379623,
956996.000000,144.003708,
956997.000000,169.710007,
956998.000000,192.004944,
956999.000000,217.334839,
957009.000000,227.689850,
957027.000000,96.002472,
957044.000000,258.494568,
957045.000000,273.649139,
957046.000000,290.000580,
957047.000000,273.649139,
957048.000000,258.494568,
957053.000000,169.710007,
957065.000000,217.334839,
957086.000000,122.379623,
957131.000000,122.379623,
957132.000000,107.334030,
957185.000000,197.914169,
957186.000000,182.783264,
957199.000000,217.334839,
957220.000000,169.710007,
957231.000000,197.914169,
957259.000000,240.006180,
957269.000000,349.454285,
957347.000000,244.759247,
957356.000000,334.289948,
957366.000000,169.710007,
957367.000000,144.003708,
957368.000000,122.379623,
957369.000000,107.334030,
957371.000000,101.825996,
957393.000000,144.003708,
957415.000000,203.651993,
957446.000000,144.003708,
957463.000000,240.006180,
957466.000000,240.006180,
957485.000000,75.896622,
957506.000000,312.929779,
957518.000000,197.914169,
957524.000000,273.649139,
957525.000000,271.536011,
957526.000000,265.095490,
957527.000000,244.759247,
957558.000000,75.896622,
957559.000000,96.002472,
957576.000000,169.710007,
957584.000000,139.946442,
957594.000000,122.379623,
957602.000000,96.002472,
957617.000000,101.825996,
957637.000000,365.566528,
957668.000000,122.379623,
957686.000000,75.896622,
957702.000000,214.668060,
957720.000000,101.825996,
957734.000000,33.942001,
957761.000000,169.710007,
957762.000000,169.710007,
957764.000000,122.379623,
957765.000000,96.002472,
957766.000000,75.896622,
957768.000000,67.884003,
957769.000000,75.896622,
957770.000000,96.002472,
957788.000000,151.793243,
957819.000000,227.689850,
957847.000000,135.768005,
957850.000000,151.793243,
957852.000000,144.003708,
957853.000000,122.379623,
957854.000000,96.002472,
957855.000000,75.896622,
957856.000000,67.884003,
957857.000000,75.896622,
957867.000000,197.914169,
957894.000000,288.007416,
957906.000000,151.793243,
957923.000000,75.896622,
957935.000000,169.710007,
957949.000000,96.002472,
958013.000000,122.379623,
958024.000000,217.334839,
958034.000000,214.668060,
958051.000000,122.379623,
958066.000000,258.494568,
958067.000000,273.649139,
958077.000000,144.003708,
958090.000000,227.689850,
958110.000000,144.003708,
958146.000000,169.710007,
958157.000000,135.768005,
958158.000000,122.379623,
958202.000000,217.334839,
958223.000000,192.004944,
958245.000000,169.710007,
958255.000000,227.689850,
958281.000000,217.334839,
958282.000000,240.006180,
958293.000000,320.208191,
958371.000000,273.649139,
958379.000000,334.289948,
958389.000000,192.004944,
958394.000000,96.002472,
958416.000000,151.793243,
958440.000000,173.070923,
958488.000000,258.494568,
958490.000000,271.536011,
958509.000000,75.896622,
958530.000000,336.008667,
958541.000000,214.668060,
958584.000000,107.334030,
958600.000000,192.004944,
958608.000000,151.793243,
958618.000000,144.003708,
958623.000000,107.334030,
958624.000000,122.379623,
958625.000000,96.002472,
958641.000000,107.334030,
958662.000000,349.454285,
958691.000000,122.379623,
958710.000000,96.002472,
958726.000000,227.689850,
958743.000000,135.768005,
958758.000000,48.001236,
958768.000000,122.379623,
958784.000000,169.710007,
958791.000000,75.896622,
958797.000000,33.942001,
958813.000000,139.946442,
958844.000000,217.334839,
958892.000000,192.004944,
958904.000000,169.710007,
958917.000000,288.007416,
958931.000000,139.946442,
958947.000000,96.002472,
958957.000000,169.710007,
958958.000000,169.710007,
958974.000000,75.896622,
959035.000000,122.379623,
959036.000000,122.379623,
959048.000000,192.004944,
959058.000000,182.783264,
959075.000000,151.793243,
959088.000000,258.494568,
959089.000000,273.649139,
959101.000000,122.379623,
959115.000000,244.759247,
959124.000000,139.946442,
959170.000000,151.793243,
959183.000000,139.946442,
959226.000000,192.004944,
959247.000000,169.710007,
959270.000000,182.783264,
959278.000000,244.759247,
959304.000000,217.334839,
959317.000000,291.980133,
959395.000000,303.586487,
959401.000000,334.289948,
959402.000000,320.208191,
959413.000000,169.710007,
959439.000000,139.946442,
959464.000000,182.783264,
959492.000000,107.334030,
959495.000000,151.793243,
959534.000000,75.896622,
959554.000000,360.808411,
959563.000000,227.689850,
959564.000000,214.668060,
959609.000000,135.768005,
959632.000000,169.710007,
959643.000000,169.710007,
959644.000000,151.793243,
959645.000000,139.946442,
959646.000000,135.768005,
959664.000000,122.379623,
959686.000000,365.566528,
959715.000000,151.793243,
959735.000000,75.896622,
959750.000000,244.759247,
959766.000000,169.710007,
959782.000000,67.884003,
959792.000000,144.003708,
959807.000000,169.710007,
959822.000000,33.942001,
959837.000000,151.793243,
959869.000000,217.334839,
959896.000000,169.710007,
959917.000000,192.004944,
959925.000000,151.793243,
959926.000000,169.710007,
959927.000000,182.783264,
959929.000000,206.461136,
959930.000000,214.668060,
959931.000000,227.689850,
959939.000000,303.586487,
959940.000000,288.007416,
959956.000000,122.379623,
959972.000000,107.334030,
959979.000000,151.793243,
959980.000000,169.710007,
959998.000000,96.002472,
960057.000000,122.379623,
960058.000000,139.946442,
960072.000000,169.710007,
960083.000000,169.710007,
960099.000000,169.710007,
960110.000000,258.494568,
960111.000000,273.649139,
960125.000000,107.334030,
960145.000000,197.914169,
960146.000000,182.783264,
960147.000000,173.070923,
960149.000000,169.710007,
960150.000000,169.710007,
960151.000000,151.793243,
960152.000000,139.946442,
960156.000000,151.793243,
960157.000000,169.710007,
960159.000000,214.668060,
960160.000000,197.914169,
960194.000000,139.946442,
960208.000000,122.379623,
960209.000000,139.946442,
960249.000000,192.004944,
960271.000000,144.003708,
960294.000000,214.668060,
960302.000000,273.649139,
960327.000000,217.334839,
960341.000000,265.095490,
960387.000000,419.839355,
960388.000000,386.998352,
960389.000000,354.364899,
960390.000000,322.002075,
960420.000000,349.454285,
960421.000000,367.138885,
960422.000000,360.808411,
960423.000000,339.420013,
960424.000000,320.208191,
960437.000000,144.003708,
960463.000000,151.793243,
960488.000000,197.914169,
960512.000000,33.942001,
960515.000000,67.884003,
960520.000000,144.003708,
960539.000000,217.334839,
960540.000000,192.004944,
960541.000000,169.710007,
960542.000000,139.946442,
960543.000000,107.334030,
960544.000000,75.896622,
960559.000000,75.896622,
960580.000000,349.454285,
960581.000000,334.289948,
960582.000000,312.929779,
960583.000000,288.007416,
960584.000000,265.095490,
960585.000000,240.006180,
960586.000000,217.334839,
960634.000000,169.710007,
960647.000000,217.334839,
960656.000000,192.004944,
960665.000000,169.710007,
960688.000000,144.003708,
960711.000000,349.454285,
960738.000000,169.710007,
960759.000000,96.002472,
960770.000000,169.710007,
960771.000000,192.004944,
960772.000000,217.334839,
960773.000000,244.759247,
960789.000000,151.793243,
960807.000000,48.001236,
960817.000000,151.793243,
960830.000000,169.710007,
960846.000000,48.001236,
960861.000000,169.710007,
960894.000000,227.689850,
960920.000000,144.003708,
960943.000000,182.783264,
960944.000000,173.070923,
960946.000000,169.710007,
960947.000000,169.710007,
960948.000000,173.070923,
960956.000000,214.668060,
960957.000000,227.689850,
960958.000000,244.759247,
960959.000000,265.095490,
960960.000000,288.007416,
960961.000000,312.929779,
960962.000000,291.980133,
960980.000000,122.379623,
960996.000000,139.946442,
961002.000000,169.710007,
961022.000000,101.825996,
961079.000000,96.002472,
961080.000000,122.379623,
961096.000000,151.793243,
961108.000000,169.710007,
961123.000000,182.783264,
961132.000000,273.649139,
961133.000000,273.649139,
961149.000000,101.825996,
961163.000000,271.536011,
961165.000000,273.649139,
961166.000000,244.759247,
961168.000000,192.004944,
961177.000000,169.710007,
961178.000000,169.710007,
961179.000000,173.070923,
961185.000000,214.668060,
961186.000000,206.461136,
961219.000000,135.768005,
961234.000000,144.003708,
961272.000000,192.004944,
961295.000000,122.379623,
961318.000000,247.101486,
961326.000000,279.892883,
961350.000000,227.689850,
961365.000000,240.006180,
961410.000000,414.314911,
961415.000000,303.586487,
961416.000000,273.649139,
961417.000000,244.759247,
961418.000000,217.334839,
961419.000000,192.004944,
961426.000000,151.793243,
961427.000000,169.710007,
961461.000000,122.379623,
961486.000000,139.946442,
961512.000000,217.334839,
961536.000000,48.001236,
961538.000000,48.001236,
961544.000000,122.379623,
961569.000000,75.896622,
961570.000000,48.001236,
961583.000000,96.002472,
961590.000000,122.379623,
961591.000000,144.003708,
961592.000000,169.710007,
961593.000000,192.004944,
961594.000000,217.334839,
961595.000000,240.006180,
961596.000000,265.095490,
961597.000000,288.007416,
961598.000000,312.929779,
961599.000000,339.420013,
961600.000000,367.138885,
961658.000000,173.070923,
961670.000000,217.334839,
961688.000000,182.783264,
961712.000000,169.710007,
961736.000000,334.289948,
961762.000000,192.004944,
961784.000000,107.334030,
961793.000000,169.710007,
961813.000000,169.710007,
961831.000000,67.884003,
961841.000000,182.783264,
961852.000000,197.914169,
961853.000000,169.710007,
961870.000000,75.896622,
961886.000000,151.793243,
961918.000000,214.668060,
961944.000000,122.379623,
961965.000000,227.689850,
961969.000000,173.070923,
962005.000000,122.379623,
962020.000000,169.710007,
962024.000000,173.070923,
962025.000000,182.783264,
962046.000000,101.825996,
962102.000000,96.002472,
962119.000000,169.710007,
962133.000000,151.793243,
962147.000000,197.914169,
962153.000000,258.494568,
962154.000000,273.649139,
962155.000000,273.649139,
962173.000000,75.896622,
962186.000000,240.006180,
962211.000000,227.689850,
962212.000000,237.593994,
962213.000000,237.593994,
962214.000000,237.593994,
962243.000000,135.768005,
962259.000000,144.003708,
962260.000000,169.710007,
962295.000000,192.004944,
962319.000000,96.002472,
962343.000000,273.649139,
962350.000000,290.000580,
962373.000000,240.006180,
962389.000000,217.334839,
962434.000000,386.998352,
962444.000000,197.914169,
962445.000000,182.783264,
962446.000000,173.070923,
962447.000000,169.710007,
962448.000000,169.710007,
962449.000000,173.070923,
962452.000000,182.783264,
962453.000000,197.914169,
962485.000000,107.334030,
962510.000000,151.793243,
962536.000000,240.006180,
962559.000000,48.001236,
962561.000000,48.001236,
962607.000000,107.334030,
962611.000000,107.334030,
962612.000000,122.379623,
962613.000000,139.946442,
962627.000000,365.566528,
962656.000000,33.942001,
962682.000000,182.783264,
962693.000000,217.334839,
962711.000000,206.461136,
962736.000000,192.004944,
962760.000000,349.454285,
962785.000000,192.004944,
962808.000000,139.946442,
962810.000000,107.334030,
962811.000000,101.825996,
962816.000000,169.710007,
962837.000000,192.004944,
962855.000000,67.884003,
962866.000000,197.914169,
962875.000000,214.668060,
962894.000000,96.002472,
962910.000000,169.710007,
962942.000000,206.461136,
962967.000000,122.379623,
962989.000000,197.914169,
963030.000000,122.379623,
963045.000000,203.651993,
963046.000000,197.914169,
963047.000000,182.783264,
963070.000000,101.825996,
963126.000000,107.334030,
963143.000000,169.710007,
963158.000000,144.003708,
963171.000000,217.334839,
963176.000000,279.892883,
963209.000000,214.668060,
963215.000000,182.783264,
963239.000000,214.668060,
963240.000000,227.689850,
963267.000000,139.946442,
963285.000000,169.710007,
963318.000000,192.004944,
963343.000000,75.896622,
963367.000000,307.357910,
963374.000000,303.586487,
963392.000000,206.461136,
963396.000000,240.006180,
963413.000000,197.914169,
963458.000000,360.808411,
963478.000000,192.004944,
963509.000000,75.896622,
963534.000000,169.710007,
963583.000000,75.896622,
963585.000000,33.942001,
963631.000000,122.379623,
963634.000000,122.379623,
963651.000000,354.364899,
963680.000000,48.001236,
963706.000000,197.914169,
963716.000000,217.334839,
963729.000000,240.006180,
963734.000000,227.689850,
963759.000000,192.004944,
963808.000000,192.004944,
963836.000000,139.946442,
963837.000000,151.793243,
963839.000000,182.783264,
963879.000000,67.884003,
963891.000000,214.668060,
963898.000000,227.689850,
963918.000000,122.379623,
963934.000000,192.004944,
963967.000000,203.651993,
963990.000000,107.334030,
964012.000000,192.004944,
964055.000000,122.379623,
964067.000000,169.710007,
964094.000000,101.825996,
964149.000000,96.002472,
964167.000000,173.070923,
964183.000000,144.003708,
964195.000000,240.006180,
964199.000000,273.649139,
964233.000000,206.461136,
964239.000000,173.070923,
964265.000000,217.334839,
964291.000000,151.793243,
964310.000000,182.783264,
964311.000000,197.914169,
964341.000000,192.004944,
964367.000000,67.884003,
964398.000000,320.208191,
964411.000000,182.783264,
964412.000000,197.914169,
964413.000000,214.668060,
964414.000000,206.461136,
964415.000000,203.651993,
964417.000000,214.668060,
964418.000000,227.689850,
964437.000000,182.783264,
964482.000000,334.289948,
964503.000000,197.914169,
964504.000000,227.689850,
964505.000000,258.494568,
964506.000000,290.000580,
964558.000000,182.783264,
964576.000000,75.896622,
964577.000000,96.002472,
964578.000000,122.379623,
964579.000000,144.003708,
964580.000000,169.710007,
964581.000000,192.004944,
964582.000000,217.334839,
964583.000000,240.006180,
964585.000000,265.095490,
964606.000000,101.825996,
964656.000000,144.003708,
964657.000000,122.379623,
964675.000000,346.141846,
964705.000000,48.001236,
964730.000000,217.334839,
964739.000000,217.334839,
964754.000000,244.759247,
964757.000000,247.101486,
964783.000000,217.334839,
964832.000000,217.334839,
964854.000000,107.334030,
964855.000000,139.946442,
964883.000000,214.668060,
964884.000000,227.689850,
964886.000000,217.334839,
964903.000000,75.896622,
964915.000000,247.101486,
964942.000000,144.003708,
964958.000000,217.334839,
964991.000000,203.651993,
965013.000000,96.002472,
965035.000000,192.004944,
965080.000000,139.946442,
965090.000000,169.710007,
965118.000000,107.334030,
965172.000000,67.884003,
965191.000000,182.783264,
965208.000000,151.793243,
965220.000000,288.007416,
965221.000000,273.649139,
965222.000000,258.494568,
965256.000000,182.783264,
965263.000000,169.710007,
965290.000000,217.334839,
965291.000000,240.006180,
965315.000000,169.710007,
965336.000000,214.668060,
965359.000000,107.334030,
965360.000000,122.379623,
965361.000000,144.003708,
965362.000000,169.710007,
965363.000000,182.783264,
965391.000000,48.001236,
965433.000000,182.783264,
965434.000000,197.914169,
965443.000000,217.334839,
965461.000000,173.070923,
965505.000000,320.208191,
965531.000000,312.929779,
965532.000000,346.141846,
965563.000000,48.001236,
965564.000000,67.884003,
965565.000000,75.896622,
965566.000000,96.002472,
965567.000000,75.896622,
965568.000000,67.884003,
965569.000000,75.896622,
965570.000000,96.002472,
965582.000000,197.914169,
965598.000000,75.896622,
965599.000000,96.002472,
965610.000000,265.095490,
965629.000000,135.768005,
965678.000000,144.003708,
965699.000000,336.008667,
965729.000000,75.896622,
965754.000000,240.006180,
965760.000000,273.649139,
965761.000000,244.759247,
965762.000000,217.334839,
965807.000000,240.006180,
965826.000000,203.651993,
965827.000000,227.689850,
965828.000000,244.759247,
965829.000000,258.494568,
965830.000000,273.649139,
965831.000000,291.980133,
965832.000000,312.929779,
965834.000000,339.420013,
965856.000000,240.006180,
965877.000000,96.002472,
965886.000000,122.379623,
965906.000000,227.689850,
965911.000000,217.334839,
965928.000000,75.896622,
965939.000000,273.649139,
965942.000000,258.494568,
965943.000000,247.101486,
965946.000000,237.593994,
965966.000000,169.710007,
965982.000000,240.006180,
966036.000000,107.334030,
966058.000000,192.004944,
966105.000000,151.793243,
966113.000000,182.783264,
966142.000000,122.379623,
966196.000000,48.001236,
966214.000000,182.783264,
966232.000000,182.783264,
966279.000000,169.710007,
966288.000000,135.768005,
966316.000000,244.759247,
966339.000000,192.004944,
966361.000000,240.006180,
966382.000000,122.379623,
966389.000000,192.004944,
966436.000000,258.494568,
966437.000000,290.000580,
966438.000000,320.208191,
966439.000000,349.454285,
966441.000000,379.483093,
966442.000000,395.828339,
966443.000000,410.122742,
966444.000000,414.314911,
966445.000000,386.998352,
966447.000000,336.008667,
966455.000000,203.651993,
966456.000000,197.914169,
966467.000000,192.004944,
966485.000000,169.710007,
966529.000000,291.980133,
966557.000000,334.289948,
966581.000000,48.001236,
966583.000000,75.896622,
966584.000000,67.884003,
966585.000000,67.884003,
966586.000000,67.884003,
966595.000000,96.002472,
966596.000000,107.334030,
966606.000000,217.334839,
966620.000000,75.896622,
966621.000000,96.002472,
966635.000000,273.649139,
966652.000000,169.710007,
966701.000000,151.793243,
966723.000000,312.929779,
966753.000000,96.002472,
966778.000000,265.095490,
966782.000000,322.002075,
966783.000000,290.000580,
966830.000000,240.006180,
966848.000000,139.946442,
966849.000000,173.070923,
966859.000000,336.008667,
966869.000000,173.070923,
966870.000000,169.710007,
966871.000000,169.710007,
966872.000000,169.710007,
966873.000000,169.710007,
966874.000000,173.070923,
966880.000000,265.095490,
966900.000000,96.002472,
966910.000000,96.002472,
966928.000000,227.689850,
966929.000000,214.668060,
966936.000000,227.689850,
966937.000000,214.668060,
966952.000000,96.002472,
966964.000000,258.494568,
966965.000000,244.759247,
966971.000000,206.461136,
966972.000000,173.070923,
966973.000000,139.946442,
967004.000000,217.334839,
967005.000000,244.759247,
967038.000000,214.668060,
967040.000000,182.783264,
967041.000000,151.793243,
967058.000000,107.334030,
967059.000000,96.002472,
967081.000000,192.004944,
967130.000000,173.070923,
967136.000000,197.914169,
967166.000000,139.946442,
967238.000000,197.914169,
967302.000000,169.710007,
967313.000000,107.334030,
967314.000000,75.896622,
967341.000000,258.494568,
967363.000000,217.334839,
967386.000000,258.494568,
967405.000000,122.379623,
967414.000000,192.004944,
967459.000000,244.759247,
967473.000000,312.929779,
967474.000000,288.007416,
967475.000000,265.095490,
967476.000000,240.006180,
967477.000000,217.334839,
967478.000000,197.914169,
967491.000000,169.710007,
967509.000000,139.946442,
967528.000000,48.001236,
967552.000000,288.007416,
967581.000000,303.586487,
967604.000000,48.001236,
967621.000000,122.379623,
967630.000000,240.006180,
967643.000000,96.002472,
967660.000000,290.000580,
967675.000000,182.783264,
967705.000000,197.914169,
967706.000000,182.783264,
967707.000000,151.793243,
967748.000000,305.477997,
967778.000000,75.896622,
967802.000000,288.007416,
967804.000000,336.008667,
967805.000000,346.141846,
967828.000000,273.649139,
967854.000000,265.095490,
967871.000000,122.379623,
967885.000000,320.208191,
967886.000000,303.586487,
967887.000000,288.007416,
967888.000000,265.095490,
967889.000000,240.006180,
967890.000000,217.334839,
967891.000000,192.004944,
967892.000000,169.710007,
967899.000000,182.783264,
967900.000000,197.914169,
967901.000000,217.334839,
967902.000000,240.006180,
967903.000000,265.095490,
967923.000000,96.002472,
967934.000000,75.896622,
967949.000000,265.095490,
967950.000000,240.006180,
967951.000000,217.334839,
967962.000000,217.334839,
967963.000000,192.004944,
967976.000000,122.379623,
967986.000000,258.494568,
967998.000000,122.379623,
968011.000000,151.793243,
968012.000000,169.710007,
968015.000000,214.668060,
968027.000000,217.334839,
968061.000000,197.914169,
968066.000000,144.003708,
968067.000000,122.379623,
968068.000000,96.002472,
968081.000000,135.768005,
968104.000000,197.914169,
968155.000000,203.651993,
968159.000000,214.668060,
968261.000000,192.004944,
968280.000000,203.651993,
968282.000000,214.668060,
968326.000000,151.793243,
968339.000000,75.896622,
968366.000000,279.892883,
968367.000000,312.929779,
968387.000000,240.006180,
968428.000000,122.379623,
968439.000000,192.004944,
968482.000000,227.689850,
968496.000000,312.929779,
968515.000000,144.003708,
968531.000000,107.334030,
968532.000000,122.379623,
968552.000000,67.884003,
968575.000000,288.007416,
968604.000000,290.000580,
968646.000000,139.946442,
968647.000000,173.070923,
968666.000000,96.002472,
968685.000000,303.586487,
968690.000000,247.101486,
968691.000000,240.006180,
968692.000000,237.593994,
968693.000000,237.593994,
968694.000000,227.689850,
968695.000000,214.668060,
968696.000000,206.461136,
968697.000000,203.651993,
968732.000000,135.768005,
968733.000000,107.334030,
968773.000000,273.649139,
968784.000000,48.001236,
968802.000000,96.002472,
968853.000000,247.101486,
968878.000000,288.007416,
968894.000000,122.379623,
968908.000000,336.008667,
968946.000000,107.334030,
968958.000000,67.884003,
968972.000000,265.095490,
968988.000000,192.004944,
969000.000000,139.946442,
969009.000000,244.759247,
969023.000000,122.379623,
969034.000000,169.710007,
969040.000000,214.668060,
969050.000000,227.689850,
969055.000000,279.892883,
969084.000000,192.004944,
969093.000000,96.002472,
969094.000000,75.896622,
969095.000000,67.884003,
969096.000000,75.896622,
969104.000000,169.710007,
969127.000000,214.668060,
969180.000000,237.593994,
969182.000000,240.006180,
969212.000000,151.793243,
969285.000000,217.334839,
969303.000000,169.710007,
969307.000000,197.914169,
969308.000000,217.334839,
969309.000000,240.006180,
969310.000000,265.095490,
969311.000000,288.007416,
969337.000000,48.001236,
969349.000000,169.710007,
969364.000000,96.002472,
969365.000000,75.896622,
969392.000000,341.112854,
969411.000000,265.095490,
969450.000000,139.946442,
969451.000000,122.379623,
969464.000000,192.004944,
969505.000000,214.668060,
969520.000000,291.980133,
969540.000000,151.793243,
969554.000000,96.002472,
969575.000000,75.896622,
969598.000000,288.007416,
969627.000000,273.649139,
969673.000000,227.689850,
969674.000000,244.759247,
969675.000000,258.494568,
969677.000000,291.980133,
969679.000000,265.095490,
969680.000000,240.006180,
969681.000000,217.334839,
969687.000000,139.946442,
969688.000000,122.379623,
969689.000000,96.002472,
969711.000000,290.000580,
969712.000000,273.649139,
969713.000000,258.494568,
969723.000000,203.651993,
969749.000000,182.783264,
969750.000000,214.668060,
969758.000000,96.002472,
969773.000000,139.946442,
969798.000000,247.101486,
969808.000000,67.884003,
969826.000000,122.379623,
969843.000000,227.689850,
969845.000000,258.494568,
969846.000000,273.649139,
969847.000000,290.000580,
969848.000000,303.586487,
969849.000000,320.208191,
969877.000000,258.494568,
969902.000000,312.929779,
969917.000000,122.379623,
969932.000000,312.929779,
969954.000000,273.649139,
969955.000000,244.759247,
969956.000000,217.334839,
969957.000000,192.004944,
969958.000000,169.710007,
969959.000000,144.003708,
969960.000000,122.379623,
969969.000000,122.379623,
969982.000000,67.884003,
969996.000000,244.759247,
970013.000000,182.783264,
970024.000000,151.793243,
970032.000000,240.006180,
970048.000000,122.379623,
970056.000000,169.710007,
